"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2014","2014",292,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2015","2015",307,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2016","2016",347,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2017","2017",344,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2018","2018",309,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2019","2019",313,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2020","2020",284,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2010","2010",1476,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2011","2011",1496,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2012","2012",1413,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2013","2013",1413,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2014","2014",1356,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2015","2015",1413,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2016","2016",1418,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2017","2017",1395,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2018","2018",1305,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2019","2019",1226,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2020","2020",1192,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2010","2010",692,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2011","2011",743,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2012","2012",734,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2013","2013",701,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2014","2014",680,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2015","2015",727,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2016","2016",629,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2017","2017",614,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2018","2018",569,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2019","2019",553,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2020","2020",507,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2010","2010",1388,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2011","2011",1347,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2012","2012",1370,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2013","2013",1205,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2014","2014",1240,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2015","2015",1196,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2016","2016",1242,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2017","2017",1307,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2018","2018",1281,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2019","2019",1408,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","2","femmine","Y25-34","25-34 anni","2020","2020",1467,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2010","2010",2746,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2011","2011",2793,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2012","2012",2738,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2013","2013",2572,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2014","2014",2732,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2015","2015",2617,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2016","2016",2633,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2017","2017",2502,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2018","2018",2409,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2019","2019",2303,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2020","2020",2390,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2010","2010",19.6,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2011","2011",21.3,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2012","2012",18.4,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2013","2013",21.8,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2014","2014",18.7,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2015","2015",21.6,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2016","2016",18.4,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2017","2017",18.9,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2018","2018",20.6,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2019","2019",18,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2020","2020",16.7,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2010","2010",35.2,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2011","2011",33.7,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2012","2012",37.2,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2013","2013",33.4,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2014","2014",36.2,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2015","2015",32.5,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2016","2016",36.3,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2017","2017",35.2,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2018","2018",37.2,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2019","2019",41.8,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2020","2020",44.5,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2010","2010",37,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2011","2011",38.7,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2012","2012",38.1,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2013","2013",38.8,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2014","2014",40.4,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2015","2015",38.4,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2016","2016",40.1,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2017","2017",37.5,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2018","2018",37.9,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2019","2019",35.6,,
"14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2020","2020",37.5,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",77,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2011","2011",77.9,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2012","2012",77.8,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2013","2013",77.6,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2014","2014",74.7,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2015","2015",78.6,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2016","2016",77.8,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2017","2017",78,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2018","2018",77.6,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2019","2019",73.6,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2020","2020",74.9,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",30.2,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2011","2011",28.6,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2012","2012",31,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2013","2013",28.9,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2014","2014",31.1,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2015","2015",29,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2016","2016",29.9,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2017","2017",31.7,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2018","2018",34.1,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2019","2019",36.6,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2020","2020",36.7,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",10.6,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2011","2011",9.9,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2012","2012",9.4,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2013","2013",10.7,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2014","2014",7.6,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2015","2015",9,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2016","2016",9.5,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2017","2017",10.1,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2018","2018",9,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2019","2019",8.8,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2020","2020",7.7,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",39,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2011","2011",42.3,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2012","2012",40.9,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2013","2013",41.1,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2014","2014",40.8,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2015","2015",41.4,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2016","2016",42.6,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2017","2017",41.3,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2018","2018",40.3,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2019","2019",37.4,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2020","2020",37.8,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2010","2010",501,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2011","2011",508,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2012","2012",528,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2013","2013",472,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2014","2014",508,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2015","2015",520,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2016","2016",566,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2017","2017",562,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2018","2018",662,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2019","2019",653,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","1","maschi","Y20-24","20-24 anni","2020","2020",641,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2010","2010",194,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2011","2011",209,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2012","2012",225,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2013","2013",232,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2014","2014",226,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2015","2015",175,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2016","2016",174,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2017","2017",178,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2018","2018",164,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2019","2019",157,,
"14_WALLET_POLICNM","poco","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2020","2020",89,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2010","2010",305,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2011","2011",270,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2012","2012",307,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2013","2013",306,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2014","2014",269,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2015","2015",236,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2016","2016",259,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2017","2017",299,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2018","2018",223,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2019","2019",239,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2020","2020",195,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2010","2010",1162,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2011","2011",1317,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2012","2012",1253,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2013","2013",1308,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2014","2014",1231,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2015","2015",1237,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2016","2016",1248,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2017","2017",1235,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2018","2018",1077,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2019","2019",1067,,
"14_WALLET_POLICQ","abbastanza","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2020","2020",1006,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2010","2010",9.5,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2011","2011",8.4,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2012","2012",9.7,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2013","2013",9.9,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2014","2014",8.2,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2015","2015",7.5,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2016","2016",8.7,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2017","2017",9.2,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2018","2018",7.3,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2019","2019",8.2,,
"14_WALLET_NEIGHBNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2020","2020",5.4,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2010","2010",39.4,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2011","2011",43.9,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2012","2012",43,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2013","2013",43.6,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2014","2014",40.9,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2015","2015",45.4,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2016","2016",40.8,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2017","2017",42.9,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2018","2018",38.9,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2019","2019",37.5,,
"14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2020","2020",37.8,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2010","2010",19.6,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2011","2011",23.2,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2012","2012",19.3,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2013","2013",20.2,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2014","2014",18.2,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2015","2015",20.6,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2016","2016",18.1,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2017","2017",19,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2018","2018",16.6,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2019","2019",16.8,,
"14_WALLET_NEIGHBNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2020","2020",15.9,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2010","2010",35.4,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2011","2011",33,,
"14_WALLET_POLICV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2012","2012",33.2,,
