"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC4","Lombardia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2012","2012",22.6,,
"ITC4","Lombardia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2013","2013",22.1,,
"ITC4","Lombardia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2014","2014",24,,
"ITC4","Lombardia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2015","2015",21.9,,
"ITC4","Lombardia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2016","2016",21.2,,
"ITC4","Lombardia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2017","2017",22.3,,
"ITC4","Lombardia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2018","2018",23.8,,
"ITC4","Lombardia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2019","2019",27.2,,
"ITC4","Lombardia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2020","2020",25.2,,
"ITD4","Friuli-Venezia Giulia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2010","2010",766,,
"ITD4","Friuli-Venezia Giulia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2011","2011",729,,
"ITD4","Friuli-Venezia Giulia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2012","2012",792,,
"ITD4","Friuli-Venezia Giulia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2013","2013",824,,
"ITD4","Friuli-Venezia Giulia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2014","2014",770,,
"ITD4","Friuli-Venezia Giulia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2015","2015",816,,
"ITD4","Friuli-Venezia Giulia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2016","2016",801,,
"ITD4","Friuli-Venezia Giulia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2017","2017",783,,
"ITD4","Friuli-Venezia Giulia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2018","2018",794,,
"ITD4","Friuli-Venezia Giulia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2019","2019",782,,
"ITD4","Friuli-Venezia Giulia","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2020","2020",752,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2010","2010",26.6,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2011","2011",29.3,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2012","2012",23.5,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2013","2013",21.4,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2014","2014",25.4,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2015","2015",22.8,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2016","2016",23.6,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2017","2017",25.8,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2018","2018",24.8,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2019","2019",24.9,,
"ITD4","Friuli-Venezia Giulia","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2020","2020",28,,
"ITE2","Umbria","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2010","2010",171,,
"ITE2","Umbria","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2011","2011",177,,
"ITE2","Umbria","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2012","2012",137,,
"ITE2","Umbria","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2013","2013",182,,
"ITE2","Umbria","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2014","2014",145,,
"ITE2","Umbria","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2015","2015",146,,
"ITE2","Umbria","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2016","2016",142,,
"ITE2","Umbria","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2017","2017",139,,
"ITE2","Umbria","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2018","2018",159,,
"ITE2","Umbria","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2019","2019",175,,
"ITE2","Umbria","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2020","2020",146,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2010","2010",298,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2011","2011",370,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2012","2012",294,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2013","2013",344,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2014","2014",320,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2015","2015",294,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2016","2016",265,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2017","2017",285,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2018","2018",250,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2019","2019",294,,
"ITG2","Sardegna","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2020","2020",335,,
"9","50.001 ab. e più","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",75.2,,
"9","50.001 ab. e più","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",77,,
"9","50.001 ab. e più","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",77.4,,
"9","50.001 ab. e più","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",76.7,,
"9","50.001 ab. e più","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",74.1,,
"9","50.001 ab. e più","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2015","2015",79,,
"9","50.001 ab. e più","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2016","2016",77.4,,
"9","50.001 ab. e più","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2017","2017",79.9,,
"9","50.001 ab. e più","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",76.8,,
"9","50.001 ab. e più","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",74.9,,
"9","50.001 ab. e più","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",74,,
"ITE3","Marche","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2010","2010",305,,
"ITE3","Marche","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2011","2011",270,,
"ITE3","Marche","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2012","2012",224,,
"ITE3","Marche","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2013","2013",275,,
"ITE3","Marche","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2014","2014",250,,
"ITE3","Marche","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2015","2015",326,,
"ITE3","Marche","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2016","2016",249,,
"ITE3","Marche","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2017","2017",240,,
"ITE3","Marche","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2018","2018",298,,
"ITE3","Marche","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2019","2019",297,,
"ITE3","Marche","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2020","2020",293,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",78.7,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",82.3,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",84.8,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",83.4,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",79.2,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2015","2015",84.2,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2016","2016",82.2,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2017","2017",84.2,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",80.4,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",77.6,,
"ITF4","Puglia","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",75.1,,
"ITF5","Basilicata","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",81.3,,
"ITF5","Basilicata","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",81.6,,
"ITF5","Basilicata","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",82.1,,
"ITF5","Basilicata","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",79.7,,
"ITF5","Basilicata","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",73.4,,
"ITF5","Basilicata","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2015","2015",79.4,,
"ITF5","Basilicata","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2016","2016",75.7,,
"ITF5","Basilicata","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2017","2017",78.8,,
"ITF5","Basilicata","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",83.3,,
"ITF5","Basilicata","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",79.3,,
"ITF5","Basilicata","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",79.3,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",76.3,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",73.2,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",78.2,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",76,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",74.7,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2015","2015",78.6,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2016","2016",78.9,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2017","2017",78.5,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",81.1,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",77.3,,
"ITG2","Sardegna","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",74.8,,
"IT","Italia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2010","2010",11266,,
"IT","Italia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2011","2011",10887,,
"IT","Italia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2012","2012",10364,,
"IT","Italia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2013","2013",10923,,
"IT","Italia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2014","2014",12220,,
"IT","Italia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2015","2015",10507,,
"IT","Italia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2016","2016",10386,,
"IT","Italia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2017","2017",10409,,
"IT","Italia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2018","2018",11059,,
"IT","Italia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2019","2019",12604,,
"IT","Italia","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2020","2020",12218,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2010","2010",17407,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2011","2011",17697,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2012","2012",18027,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2013","2013",17973,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2014","2014",17489,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2015","2015",18526,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2016","2016",18349,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2017","2017",18318,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2018","2018",18116,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2019","2019",17379,,
"ITCD","Nord","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2020","2020",17808,,
"ITCD","Nord","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2010","2010",24.5,,
"ITCD","Nord","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2011","2011",23.4,,
"ITCD","Nord","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2012","2012",22.7,,
"ITCD","Nord","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2013","2013",22.8,,
"ITCD","Nord","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2014","2014",25.1,,
"ITCD","Nord","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2015","2015",21.8,,
"ITCD","Nord","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2016","2016",21.7,,
"ITCD","Nord","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2017","2017",22.1,,
"ITCD","Nord","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2018","2018",23.7,,
"ITCD","Nord","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2019","2019",26.7,,
"ITCD","Nord","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2020","2020",25.5,,
"ITC","Nord-ovest","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2010","2010",3413,,
"ITC","Nord-ovest","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2011","2011",3155,,
"ITC","Nord-ovest","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2012","2012",3148,,
"ITC","Nord-ovest","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2013","2013",3138,,
"ITC","Nord-ovest","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2014","2014",3466,,
"ITC","Nord-ovest","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2015","2015",3037,,
"ITC","Nord-ovest","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2016","2016",2991,,
"ITC","Nord-ovest","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2017","2017",3125,,
"ITC","Nord-ovest","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2018","2018",3215,,
"ITC","Nord-ovest","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2019","2019",3822,,
"ITC","Nord-ovest","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2020","2020",3481,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",73.8,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",76.9,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",77.1,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",76.1,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",71.4,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2015","2015",78,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2016","2016",77.4,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2017","2017",76.8,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",78.2,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",72.1,,
"ITC1","Piemonte","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",75.3,,
"ITD","Nord-est","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2010","2010",2416,,
"ITD","Nord-est","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2011","2011",2394,,
"ITD","Nord-est","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2012","2012",2242,,
"ITD","Nord-est","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2013","2013",2324,,
"ITD","Nord-est","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2014","2014",2562,,
"ITD","Nord-est","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2015","2015",2205,,
"ITD","Nord-est","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2016","2016",2227,,
"ITD","Nord-est","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2017","2017",2207,,
"ITD","Nord-est","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2018","2018",2511,,
"ITD","Nord-est","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2019","2019",2632,,
"ITD","Nord-est","14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","2020","2020",2706,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",59,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",60.6,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",65.9,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",63.8,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",63.8,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2015","2015",66.8,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2016","2016",68.3,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2017","2017",62.5,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2018","2018",61.4,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2019","2019",60.6,,
"ITDA","Trentino Alto Adige / Südtirol","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2020","2020",60.2,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2010","2010",248,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2011","2011",252,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2012","2012",283,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2013","2013",266,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2014","2014",272,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2015","2015",285,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2016","2016",294,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2017","2017",257,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2018","2018",261,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2019","2019",252,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","2020","2020",263,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2010","2010",37.2,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2011","2011",35.3,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2012","2012",30.9,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2013","2013",34.3,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2014","2014",34.6,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2015","2015",32.2,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2016","2016",29.9,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2017","2017",41.6,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2018","2018",39.7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2019","2019",41.7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","14_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","2020","2020",40,,
"ITD2","Provincia Autonoma Trento","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2010","2010",58.9,,
"ITD2","Provincia Autonoma Trento","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2011","2011",61.3,,
"ITD2","Provincia Autonoma Trento","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2012","2012",65.3,,
"ITD2","Provincia Autonoma Trento","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2013","2013",65.6,,
"ITD2","Provincia Autonoma Trento","14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","2014","2014",64.7,,
